KAZA TURU,KAZA TARIHI,AY,MEVSİM,KAZA SAAT,ILCE,MAHALLE,YOL,OLU SAYISI,YARALI SAYISI,TASIT SAYISI,SURUCU KUSURU,OLUS NEDENI,KAPLAMA CINSI,SERIT SAYISI,AYDINLATMA,YASAL HIZ LIMITI,ARAC CINSI,ARAC MODELI,SURUCU CINSIYET,SURUCU EGITIM DURUMU,EHLIYET YILI
Yaralamali,2/18/2019,2,kis,13,TALAS,MEVLANA,YAVUZ SULTAN SELIM CD.,,1,2,57/1-a,Yandan carpma,Asfalt,2,Var,50,Motosiklet,2015,erkek,LISE VE DENGI OKUL,7
Yaralamali,2/19/2019,2,kis,15,TALAS,KICIKOY,,,1,2,56/1-c,Arkadan carpma,Asfalt,2,Var,50,Motosiklet,2013,erkek,ILKOGRETIM,1
Yaralamali,2/19/2019,2,kis,16,MELIKGAZI,KOSK,ORG. ESREF BITLIS BULV.,,1,2,56/1-a,Yandan carpma,Asfalt,3,Var,30,Otomobil,2012,erkek,LISE VE DENGI OKUL,4
Yaralamali,2/19/2019,2,kis,16,KOCASINAN,MITHATPASA,BEKIR YILDIZ BULV.,,2,2,52/1-a,Yandan carpma,Asfalt,3,Var,50,Otomobil,1994,erkek,2 YIL SURELI YUKSEK,7
Yaralamali,2/19/2019,2,kis,20,KOCASINAN,ORUCREIS,KARPUZATAN CD.,,2,2,57/1-a,Yandan carpma,Asfalt,2,Var,50,Otomobil,1990,erkek,ILKOGRETIM,6
Yaralamali,2/20/2019,2,kis,16,MELIKGAZI,GULUK,NECIP FAZIL BULV.,,1,2,57/1-a,Yandan carpma,Asfalt,2,Var,50,Motosiklet,2012,erkek,ORTAOKUL,19
Yaralamali,2/20/2019,2,kis,8,KOCASINAN,SEYRANI,BEKIR YILDIZ BULV.,,2,3,56/1-c,Arkadan carpma,Asfalt,2,Var,50,Otomobil,2012,erkek,ILKOGRETIM,19
Yaralamali,2/20/2019,2,kis,20,MELIKGAZI,EGRIBUCAK,FATIH SULTAN MEHMET BULV.,,1,1,52/1-a,Yayaya carpma,Asfalt,3,Var,50,Otomobil,1986,erkek,ORTAOKUL,4
Yaralamali,2/21/2019,2,kis,11,KOCASINAN,TURGUT REIS,BEKIR YILDIZ BULV.,,1,2,52/1-a,Yandan carpma,Asfalt,2,Var,50,Otomobil,1993,erkek,ORTAOKUL,20
Yaralamali,2/21/2019,2,kis,8,MELIKGAZI,19-May,TAHA CARIM CD.,,2,1,74,Yayaya carpma,Asfalt,3,Var,50,Minibus,2006,erkek,ILKOKUL,22
Yaralamali,2/21/2019,2,kis,22,MELIKGAZI,HUNAT,NUH NACI YAZGAN CD.,,2,2,53/1-b,Yandan carpma,Asfalt,2,Var,70,Otomobil,2009,erkek,ILKOGRETIM,22
Yaralamali,2/22/2019,2,kis,12,MELIKGAZI,ESENYURT,KAVAKLIK CD.,,1,3,54/1-b,Yan yana carpisma,Asfalt,2,Var,50,Kamyon,2007,erkek,ORTAOKUL,26
Yaralamali,2/22/2019,2,kis,18,KOCASINAN,YENI,7. CD.,,1,2,57/1-a,Yandan carpma,Asfalt,2,Var,50,Otomobil,2017,erkek,ILKOKUL,32
Yaralamali,2/23/2019,2,kis,10,KOCASINAN,TURGUT REIS,BEKIR YILDIZ BULV.,,2,2,52/1-a,Yandan carpma,Asfalt,2,Var,50,Otomobil,2013,erkek,LISE VE DENGI OKUL,43
Yaralamali,2/23/2019,2,kis,11,KOCASINAN,ERTUGRUL GAZI,ERKILET BULV.,,1,2,57/1-a,Yandan carpma,Asfalt,2,Var,50,Otomobil,1997,erkek,ILKOKUL,15
Yaralamali,2/23/2019,2,kis,19,MELIKGAZI,30-Aug,OSMAN KAVUNCU BULV.,,1,1,74,Yayaya carpma,Asfalt,2,Var,50,Otomobil,2012,erkek,ILKOKUL,27
Yaralamali,2/23/2019,2,kis,23,TALAS,HARMAN,,,3,2,56/1-a,Karsilikli carpisma,Asfalt,2,Var,50,Otomobil,1990,erkek,ORTAOKUL,15
Yaralamali,2/24/2019,2,kis,1,KOCASINAN,BARBAROS,BAGDAT CD.,,1,1,53/1-a,Yoldan cikma,Asfalt,2,Var,50,Otomobil,2005,erkek,ORTAOKUL,8
Yaralamali,2/24/2019,2,kis,13,KOCASINAN,UGUREVLER,30 AGUSTOS BULV.,,1,2,53/1-b,Yandan carpma,Asfalt,2,Var,50,Otomobil,2005,erkek,ORTAOKUL,9
Yaralamali,2/24/2019,2,kis,20,MELIKGAZI,HISARCIK,ERCIYES BULV.,,1,1,52/1-a,"Devrilme,savrulma,takla",Asfalt,2,Var,70,Otomobil,2004,erkek,ORTAOKUL,0
Yaralamali,2/25/2019,2,kis,8,MELIKGAZI,ANBAR,6 CD.,,1,1,52/1-a,Engel/Cisim ile carpisma,Asfalt,2,Var,50,Otomobil,2017,kadin,YUKSEK OKUL (LISANS),11
Yaralamali,2/25/2019,2,kis,14,MELIKGAZI,GULUK,OSMAN KAVUNCU BULV.,,1,1,74,Yayaya carpma,Asfalt,2,Var,50,Otomobil,2010,kadin,ILKOKUL,13
Yaralamali,2/25/2019,2,kis,19,KOCASINAN,SANAYI,6004. CD.,,1,2,56/1-c,Arkadan carpma,Asfalt,2,Var,50,Otobus,2001,erkek,ILKOKUL,23
Yaralamali,2/25/2019,2,kis,16,MELIKGAZI,SELIMIYE,3014. SK.,,3,2,57/1-a,Yandan carpma,Asfalt,2,Var,50,Otomobil,1998,erkek,ILKOKUL,23
Yaralamali,2/25/2019,2,kis,17,KOCASINAN,ERCIYESEVLER,BILLUR CD.,,2,1,74,Yayaya carpma,Asfalt,4,Var,50,Motosiklet,2014,erkek,LISE VE DENGI OKUL,3
Yaralamali,2/25/2019,2,kis,21,TALAS,BAHCELIEVLER,,,2,2,47/1-b,Yan yana carpisma,Asfalt,3,Var,50,Otomobil,2003,erkek,LISE VE DENGI OKUL,29
Yaralamali,2/25/2019,2,kis,23,KOCASINAN,ERTUGRUL GAZI,ERKILET BULV.,,2,1,52/1-b,Engel/Cisim ile carpisma,Asfalt,2,Yok,50,Kamyonet,2004,erkek,ILKOGRETIM,0
Yaralamali,2/26/2019,2,kis,20,MELIKGAZI,TACETTINVELI,KARTAL BULV.,,3,1,52/1-a,Yayaya carpma,Asfalt,3,Var,50,Otomobil,2012,erkek,YUKSEK OKUL (LISANS),19
Yaralamali,2/26/2019,2,kis,8,MELIKGAZI,ESENTEPE,,,1,2,52/1-c,Arkadan carpma,Asfalt,2,Var,50,Otomobil,1996,erkek,LISE VE DENGI OKUL,29
Yaralamali,2/26/2019,2,kis,8,KOCASINAN,YENIDOGAN,BEKIR YILDIZ BULV.,,1,2,52/1-a,Yandan carpma,Asfalt,2,Var,50,Minibus,2008,erkek,LISE VE DENGI OKUL,14
Yaralamali,2/26/2019,2,kis,9,KOCASINAN,SAHABIYE,NIL CD.,,1,3,47/1-b,Yandan carpma,Asfalt,2,Var,50,Otomobil,2004,erkek,ILKOKUL,20
Yaralamali,2/26/2019,2,kis,6,TALAS,YENIDOGAN,KERKUK BULV.,,2,2,56/1-c,Arkadan carpma,Asfalt,3,Var,50,Minibus,2008,erkek,ILKOKUL,21
Yaralamali,2/26/2019,2,kis,11,KOCASINAN,KOCASINAN,MARIFET CD.,,1,3,56/1-c,Arkadan carpma,Asfalt,2,Var,50,Otomobil,1994,erkek,LISE VE DENGI OKUL,25
Yaralamali,2/26/2019,2,kis,16,MELIKGAZI,SAKARYA,AYBEY SK.,,2,2,52/1-a,Yandan carpma,Asfalt,2,Var,50,Otomobil,2012,erkek,ILKOGRETIM,3
Yaralamali,2/26/2019,2,kis,16,MELIKGAZI,HURRIYET,MEVLANA CD.,,1,1,52/1-b,Yayaya carpma,Asfalt,2,Var,50,Otomobil,1990,erkek,ORTAOKUL,1
Yaralamali,2/26/2019,2,kis,19,MELIKGAZI,BATTALGAZI,BATTALGAZI BULV.,,2,1,52/1-b,Yoldan cikma,Asfalt,1,Var,30,Otomobil,1990,erkek,LISE VE DENGI OKUL,10
Yaralamali,2/26/2019,2,kis,20,MELIKGAZI,ILDEM CUMHURIYET,ORKUN SK.,,2,1,46/2-c,Yoldan cikma,Asfalt,2,Var,50,Otomobil,2005,erkek,LISE VE DENGI OKUL,2
Olumlu,2/27/2019,2,kis,8,KOCASINAN,ORUCREIS,ELMALI 1. SK.,1,,1,52/1-a,Yayaya carpma,Asfalt,2,Var,50,Kamyon,2006,erkek,LISE VE DENGI OKUL,12
Yaralamali,2/27/2019,2,kis,7,TALAS,YENIDOGAN,,,3,2,56/1-c,Arkadan carpma,Asfalt,3,Var,50,Minibus,2005,erkek,ILKOGRETIM,22
Yaralamali,2/27/2019,2,kis,7,MELIKGAZI,SIRINTEPE,MALAZGIRT BULV.,,1,3,56/1-c,Arkadan carpma,Asfalt,2,Var,30,Kamyonet,2007,erkek,ILKOGRETIM,1
Yaralamali,2/27/2019,2,kis,12,HACILAR,ASAGI,ERENLER CD.,,7,3,52/1-b,Karsilikli carpisma,Asfalt,2,Var,50,Kamyon,2001,erkek,ILKOKUL,25
Yaralamali,2/27/2019,2,kis,14,MELIKGAZI,AYDINLIKEVLER,OSMAN KAVUNCU BULV.,,1,2,56/1-a,Yayaya carpma,Asfalt,3,Var,50,Otomobil,2005,erkek,LISE VE DENGI OKUL,8
Yaralamali,2/27/2019,2,kis,16,MELIKGAZI,ANAFARTALAR,EREN YILDIRIM BULV.,,1,2,52/1-a,Yandan carpma,Asfalt,2,Var,50,Otomobil,2006,erkek,ORTAOKUL,1
Yaralamali,2/27/2019,2,kis,18,KOCASINAN,YESIL,ERKILET BULV.,,1,2,52/1-b,Duran araca carpma,Asfalt,3,Var,50,Otobus,2000,erkek,ILKOGRETIM,16
Yaralamali,2/27/2019,2,kis,20,TALAS,YENIDOGAN,BILGE KAGAN CD.,,1,2,47/1-b,Yandan carpma,Asfalt,2,Var,50,Kamyonet,2003,erkek,ORTAOKUL,4
Yaralamali,2/28/2019,2,kis,3,MELIKGAZI,SIRINTEPE,KADIR HAS BULV.,,1,1,52/1-b,Yoldan cikma,Asfalt,3,Var,50,Otomobil,2012,erkek,LISE VE DENGI OKUL,16
Yaralamali,2/28/2019,2,kis,7,HACILAR,ASAGI,SANAYI CD.,,1,1,52/1-b,Engel/Cisim ile carpisma,Asfalt,2,Var,70,Otomobil,1993,erkek,ILKOKUL,0
Yaralamali,2/28/2019,2,kis,8,KOCASINAN,MIMARSINAN,KOCASINAN BULV.,,1,3,56/1-c,Arkadan carpma,Asfalt,2,Var,50,Otomobil,2006,erkek,LISE VE DENGI OKUL,7
Yaralamali,2/28/2019,2,kis,9,KOCASINAN,HACI SAKI,KENARCIK SK.,,1,2,53/1-b,Yandan carpma,Asfalt,2,Var,50,Motosiklet,2015,erkek,ILKOGRETIM,15
Yaralamali,2/28/2019,2,kis,7,MELIKGAZI,SAKARYA,ABDULHAMID HAN BULV.,,4,1,52/1-b,"Devrilme,savrulma,takla",Asfalt,3,Var,50,Otobus,2005,erkek,ILKOKUL,21
Yaralamali,2/28/2019,2,kis,15,KOCASINAN,SAHABIYE,SIVAS BULV.,,1,1,52/1-a,"Devrilme,savrulma,takla",Asfalt,3,Var,50,Motosiklet,2018,erkek,ILKOGRETIM,5
Yaralamali,2/28/2019,2,kis,17,KOCASINAN,CIRGALAN,SIVAS BULV.,,1,3,56/1-a,Arkadan carpma,Asfalt,3,Var,70,Otomobil,2004,erkek,2 YIL SURELI YUKSEK,8
Yaralamali,2/28/2019,2,kis,22,KOCASINAN,YENISEHIR,ERKILET BULV.,,2,2,52/1-a,Yandan carpma,Asfalt,4,Var,50,Otomobil,1993,erkek,LISE VE DENGI OKUL,10
Yaralamali,2/28/2019,2,kis,13,KOCASINAN,YUNUS EMRE,BAGDAT CD.,,1,2,57/1-a,Yandan carpma,Asfalt,3,Var,50,Kamyonet,2004,erkek,ILKOKUL,34
Yaralamali,3/1/2019,3,bahar,17,KOCASINAN,MIMARSINAN,,,1,2,56/1-a,Karsilikli carpisma,Asfalt,3,Var,30,Otomobil,1995,erkek,LISE VE DENGI OKUL,28
Yaralamali,3/1/2019,3,bahar,20,KOCASINAN,SAHABIYE,ISTASYON CD.,,1,2,56/1-c,Arkadan carpma,Asfalt,3,Var,30,Otobus,2009,erkek,ILKOGRETIM,36
Yaralamali,3/1/2019,3,bahar,20,KOCASINAN,BEYAZSEHIR,824. SK.,,2,2,52/1-a,Yandan carpma,Asfalt,2,Var,30,Kamyonet,2006,erkek,LISE VE DENGI OKUL,3
Yaralamali,3/2/2019,3,bahar,2,KOCASINAN,SANAYI,KOCASINAN BULV.,,1,2,56/1-c,Arkadan carpma,Asfalt,2,Var,50,Otomobil,1992,erkek,ILKOGRETIM,12
Yaralamali,3/2/2019,3,bahar,12,MELIKGAZI,SIRINTEPE,MALAZGIRT BULV.,,2,2,56/1-c,Arkadan carpma,Asfalt,2,Var,50,Kamyonet,2017,erkek,ILKOGRETIM,13
Yaralamali,3/2/2019,3,bahar,15,TALAS,MEVLANA,HALEF HOCA CD.,,1,2,56/1-c,Arkadan carpma,Asfalt,2,Var,50,Motosiklet,2018,erkek,LISE VE DENGI OKUL,2
Yaralamali,3/2/2019,3,bahar,17,MELIKGAZI,ESENTEPE,AHMET GAZI AYHAN BULV.,,1,1,52/1-a,Yayaya carpma,Asfalt,3,Var,50,Minibus,2001,erkek,ILKOGRETIM,4
Yaralamali,3/2/2019,3,bahar,19,MELIKGAZI,HISARCIK,ERCIYES BULV.,,3,2,56/1-a,Yandan carpma,Asfalt,2,Var,50,Otomobil,2017,erkek,ILKOKUL,32
Yaralamali,3/2/2019,3,bahar,19,TALAS,MEVLANA,TASLAK SK.,,1,2,57/1-a,Yandan carpma,Asfalt,2,Var,50,Kamyonet,2012,erkek,ORTAOKUL,15
Yaralamali,3/3/2019,3,bahar,0,MELIKGAZI,OSMAN KAVUNCU,OSMAN KAVUNCU BULV.,,3,1,52/1-b,Engel/Cisim ile carpisma,Asfalt,3,Var,50,Otomobil,1991,erkek,ILKOKUL,0
Yaralamali,3/3/2019,3,bahar,19,KOCASINAN,ZUMRUT,KADIR HAS CD.,,1,2,67,"Devrilme,savrulma,takla",Asfalt,2,Var,50,Motosiklet,2015,erkek,ILKOKUL,5
Yaralamali,3/4/2019,3,bahar,11,MELIKGAZI,GULTEPE,ORGENERAL HULUSI AKAR BULV.,,2,2,52/1-b,Yandan carpma,Asfalt,2,Var,50,Otomobil,1994,erkek,ILKOKUL,29
Yaralamali,3/4/2019,3,bahar,8,TALAS,MEVLANA,,,1,2,57/1-a,Yandan carpma,Asfalt,2,Var,50,Otomobil,2007,erkek,LISE VE DENGI OKUL,25
Yaralamali,3/4/2019,3,bahar,14,KOCASINAN,YAKUT,ELISEVENLER CD.,,1,2,53/1-b,Yandan carpma,Asfalt,4,Var,50,Motosiklet,2015,erkek,ILKOKUL,32
Yaralamali,3/4/2019,3,bahar,20,KOCASINAN,MIMARSINAN,KOCASINAN BULV.,,3,4,52/1-c,Arkadan carpma,Asfalt,4,Var,50,Otomobil,1990,erkek,LISE VE DENGI OKUL,23
Yaralamali,3/4/2019,3,bahar,18,MELIKGAZI,SELIMIYE,3014. SK.,,1,2,52/1-a,Yandan carpma,Asfalt,2,Var,50,Motosiklet,2018,erkek,LISE VE DENGI OKUL,1
Yaralamali,3/5/2019,3,bahar,0,MELIKGAZI,KILICASLAN,FARABI CD.,,1,2,53/1-b,Yandan carpma,Asfalt,2,Var,50,Otomobil,2017,erkek,ILKOGRETIM,4
Yaralamali,3/5/2019,3,bahar,16,KOCASINAN,SANAYI,KOCASINAN BULV.,,2,2,52/1-a,Yoldan cikma,Asfalt,2,Var,50,Otomobil,2005,erkek,ORTAOKUL,1
Yaralamali,3/5/2019,3,bahar,16,MELIKGAZI,ESENYURT,EMEK SK.,,1,2,52/1-a,Yandan carpma,Asfalt,2,Var,50,Otomobil,2007,erkek,ILKOKUL,29
Yaralamali,3/5/2019,3,bahar,18,MELIKGAZI,ALPASLAN,SHT. UTGM. MUSTAFA SIMSEK BULV.,,1,2,67,Yandan carpma,Asfalt,2,Var,50,Otomobil,2009,erkek,ORTAOKUL,6
Yaralamali,3/5/2019,3,bahar,18,KOCASINAN,SAHABIYE,ISTASYON CD.,,1,2,56/1-c,Arkadan carpma,Asfalt,2,Var,50,Motosiklet,2018,erkek,LISE VE DENGI OKUL,1
Yaralamali,3/7/2019,3,bahar,7,KOCASINAN,YENISEHIR,ERKILET BULV.,,1,1,74,Yayaya carpma,Asfalt,2,Var,50,Otomobil,2000,erkek,ILKOGRETIM,10
Yaralamali,3/7/2019,3,bahar,19,TALAS,MEVLANA,,,1,1,74,Yayaya carpma,Asfalt,2,Var,50,Otomobil,2013,erkek,ILKOKUL,5
Yaralamali,3/8/2019,3,bahar,15,MELIKGAZI,ANBAR,OSMAN KAVUNCU BULV.,,1,1,52/1-b,"Devrilme,savrulma,takla",Asfalt,3,Var,50,Otomobil,1994,erkek,ILKOGRETIM,2
Yaralamali,3/8/2019,3,bahar,23,TALAS,MEVLANA,BILGE KAGAN CD.,,5,1,52/1-a,Yoldan cikma,Asfalt,2,Var,50,Otomobil,1987,erkek,ILKOKUL,24
Yaralamali,3/9/2019,3,bahar,12,MELIKGAZI,ERENKOY,TALAS BULV.,,4,2,52/1-b,Arkadan carpma,Asfalt,3,Var,50,Kamyonet,2010,erkek,LISE VE DENGI OKUL,29
Yaralamali,3/9/2019,3,bahar,22,MELIKGAZI,HUNAT,MUSTAFA KEMAL PASA BULV.,,1,2,67,Arkadan carpma,Asfalt,3,Var,50,Otomobil,1998,erkek,LISE VE DENGI OKUL,7
Yaralamali,3/10/2019,3,bahar,9,MELIKGAZI,ALTINOLUK,VEYSEL CD.,,2,2,52/1-a,Engel/Cisim ile carpisma,Asfalt,2,Var,50,Kamyonet,2003,erkek,2 YIL SURELI YUKSEK,26
Yaralamali,3/10/2019,3,bahar,14,TALAS,BAHCELIEVLER,INCILI SK.,,1,2,47/1-b,Yandan carpma,Asfalt,2,Var,50,Otomobil,1987,erkek,LISE VE DENGI OKUL,16
Yaralamali,3/10/2019,3,bahar,19,KOCASINAN,FEVZI CAKMAK,SEMS SK.,,5,2,52/1-a,Yandan carpma,Asfalt,2,Var,50,Otomobil,1997,erkek,ILKOGRETIM,8
Yaralamali,3/11/2019,3,bahar,9,MELIKGAZI,ALPASLAN,KIZILIRMAK CD.,,1,2,47/1-b,Yandan carpma,Parke,2,Var,50,Otomobil,2012,erkek,YUKSEK OKUL (LISANS),19
Yaralamali,3/11/2019,3,bahar,17,MELIKGAZI,CUMHURIYET,MILLET CD.,,1,2,66,Yayaya carpma,Asfalt,1,Var,50,Motosiklet,2016,erkek,LISE VE DENGI OKUL,3
Yaralamali,3/11/2019,3,bahar,20,MELIKGAZI,SIRINTEPE,GAFFAR OKKAN BULV.,,4,2,47/1-b,Yandan carpma,Asfalt,2,Var,50,Kamyonet,2010,erkek,ILKOGRETIM,9
Yaralamali,3/12/2019,3,bahar,3,KOCASINAN,KAYABASI,KOCASINAN BULV.,,2,2,47/1-b,Yandan carpma,Asfalt,2,Var,50,Otomobil,1991,erkek,ILKOGRETIM,27
Yaralamali,3/12/2019,3,bahar,7,MELIKGAZI,GESI FATIH,ALPARSLAN TURKES BULV.,,1,1,52/1-a,Yayaya carpma,Asfalt,2,Var,50,Otomobil,2011,erkek,LISE VE DENGI OKUL,7
Yaralamali,3/12/2019,3,bahar,10,MELIKGAZI,YENIKOY,ZEREN CD.,,3,2,52/1-a,Yandan carpma,Asfalt,2,Var,50,Otomobil,2004,erkek,ORTAOKUL,2
Yaralamali,3/12/2019,3,bahar,17,MELIKGAZI,ANBAR,22. CD.,,1,2,57/1-a,Yandan carpma,Asfalt,2,Var,50,Kamyonet,2012,erkek,LISE VE DENGI OKUL,4
Yaralamali,3/13/2019,3,bahar,8,MELIKGAZI,GOKKENT,NALCIK BULV.,,3,2,52/1-b,Duran araca carpma,Asfalt,2,Var,50,Otobus,2013,erkek,LISE VE DENGI OKUL,3
Yaralamali,3/14/2019,3,bahar,0,TALAS,YENIDOGAN,OGULCUKLU CD.,,1,1,52/1-a,Yayaya carpma,Asfalt,2,Var,50,Otomobil,1998,erkek,LISE VE DENGI OKUL,3
Yaralamali,3/14/2019,3,bahar,14,TALAS,YENIDOGAN,,,1,2,57/1-a,Yandan carpma,Asfalt,2,Var,50,Motosiklet,2015,erkek,ILKOKUL,18
Yaralamali,3/14/2019,3,bahar,15,TALAS,BAHCELIEVLER,,,1,2,47/1-b,Yandan carpma,Asfalt,3,Var,50,Otomobil,1996,erkek,ILKOGRETIM,4
Yaralamali,3/15/2019,3,bahar,11,KOCASINAN,MEVLANA,3540. SK.,,1,3,57/1-a,Yandan carpma,Asfalt,2,Var,50,Kamyonet,2016,erkek,2 YIL SURELI YUKSEK,14
Yaralamali,3/15/2019,3,bahar,13,KOCASINAN,BARBAROS,OYMAK CD.,,1,1,53/1-a,Yoldan cikma,Asfalt,2,Var,50,Otomobil,2015,kadin,YUKSEKLISANS(MASTER),7
Yaralamali,3/15/2019,3,bahar,18,TALAS,MEVLANA,,,1,2,53/1-a,Yandan carpma,Asfalt,3,Var,50,Otobus,2015,erkek,LISE VE DENGI OKUL,11
Yaralamali,3/15/2019,3,bahar,19,TALAS,MEVLANA,HALEF HOCA CD.,,3,1,52/1-b,Yayaya carpma,Asfalt,2,Var,50,Motosiklet,2014,erkek,LISE VE DENGI OKUL,5
Yaralamali,3/16/2019,3,bahar,10,KOCASINAN,MIMARSINAN,KOCASINAN BULV.,,1,2,56/1-a,Yandan carpma,Asfalt,1,Var,50,Kamyonet,1998,erkek,LISE VE DENGI OKUL,19
Yaralamali,3/16/2019,3,bahar,12,KOCASINAN,SAHABIYE,ISTASYON CD.,,1,1,74,Yayaya carpma,Asfalt,2,Var,50,Otomobil,2018,erkek,LISE VE DENGI OKUL,13
Yaralamali,3/16/2019,3,bahar,15,MELIKGAZI,OSMAN KAVUNCU,KIBRIS MUCAHITLERI CD.,,1,2,52/1-a,Yandan carpma,Asfalt,2,Var,50,Otomobil,1996,erkek,ILKOKUL,17
Yaralamali,3/16/2019,3,bahar,23,KOCASINAN,SEKER,OSMAN KAVUNCU BULV.,,1,1,52/1-b,Engel/Cisim ile carpisma,Asfalt,3,Var,50,Otomobil,2015,erkek,LISE VE DENGI OKUL,2
Yaralamali,3/17/2019,3,bahar,16,KOCASINAN,YENI,3. CD.,,1,3,52/1-a,Yoldan cikma,Asfalt,4,Var,50,Kamyonet,2016,erkek,ILKOGRETIM,6
Yaralamali,3/17/2019,3,bahar,10,MELIKGAZI,ANBAR,ALTINOK CD.,,1,2,52/1-c,Arkadan carpma,Asfalt,2,Var,50,Kamyon,1998,erkek,LISE VE DENGI OKUL,6
Yaralamali,3/18/2019,3,bahar,9,KOCASINAN,MIMARSINAN,BOZANTI CD.,,2,2,52/1-a,Yandan carpma,Asfalt,3,Var,50,Otomobil,2005,erkek,YUKSEK OKUL (LISANS),9
Yaralamali,3/19/2019,3,bahar,16,MELIKGAZI,OSMANLI,ESENKAPI SK.,,1,2,57/1-c,Yandan carpma,Asfalt,3,Var,50,Otomobil,1991,erkek,ILKOKUL,19
Yaralamali,3/20/2019,3,bahar,11,MELIKGAZI,GULUK,INONU BULV.,,1,2,56/1-c,Arkadan carpma,Asfalt,2,Yok,50,Otomobil,1994,erkek,LISE VE DENGI OKUL,15
Yaralamali,3/20/2019,3,bahar,23,KOCASINAN,OSMANGAZI,ERKILET BULV.,,1,1,52/1-b,Yoldan cikma,Asfalt,2,Var,50,Otomobil,2016,erkek,ILKOKUL,12
Yaralamali,3/22/2019,3,bahar,10,TALAS,MEVLANA,,,2,2,52/1-a,Yandan carpma,Asfalt,2,Var,50,Otomobil,2006,erkek,YUKSEK OKUL (LISANS),21
Yaralamali,3/22/2019,3,bahar,23,MELIKGAZI,TACETTINVELI,SHT. MIRALAY NAZIM BEY BULV.,,1,1,52/1-b,Yoldan cikma,Asfalt,2,Var,50,Otomobil,1993,kadin,ILKOGRETIM,10
Yaralamali,3/23/2019,3,bahar,8,KOCASINAN,FEVZI CAKMAK,NIL CD.,,2,2,47/1-b,Yandan carpma,Asfalt,2,Var,50,Kamyonet,2003,erkek,ILKOKUL,25
Yaralamali,3/23/2019,3,bahar,13,MELIKGAZI,DEMOKRASI,KADIR HAS BULV.,,1,1,53/2,Yayaya carpma,Asfalt,2,Var,50,Otomobil,2015,erkek,YUKSEK OKUL (LISANS),13
Yaralamali,3/23/2019,3,bahar,19,KOCASINAN,YENIDOGAN,KARACAYIR CD.,,1,1,74,Yayaya carpma,Asfalt,2,Var,50,Otomobil,2008,erkek,LISE VE DENGI OKUL,12
Yaralamali,3/23/2019,3,bahar,20,MELIKGAZI,OSMAN KAVUNCU,OSMAN KAVUNCU BULV.,,1,2,46/2-b,Yandan carpma,Asfalt,3,Var,70,Cekici,2012,erkek,ILKOKUL,11
Yaralamali,3/23/2019,3,bahar,21,HACILAR,AKYAZI,HALILBEY CD.,,3,2,56/1-a,Karsilikli carpisma,Asfalt,2,Var,50,Otomobil,1995,erkek,LISE VE DENGI OKUL,1
Yaralamali,3/23/2019,3,bahar,21,MELIKGAZI,GERMIR,SIVAS BULV.,,1,3,56/1-c,Arkadan carpma,Asfalt,3,Var,50,Otomobil,2011,erkek,ILKOKUL,4
Yaralamali,3/23/2019,3,bahar,13,MELIKGAZI,YILDIRIM BEYAZIT,SIVAS BULV.,,2,1,52/1-b,Yayaya carpma,Asfalt,3,Var,50,Otomobil,1990,erkek,ILKOGRETIM,1
Olumlu,3/24/2019,3,bahar,17,MELIKGAZI,ILDEM CUMHURIYET,GUN SAZAK CD.,1,,3,Diger,Yayaya carpma,Asfalt,2,Var,50,Kamyon,2015,erkek,LISE VE DENGI OKUL,5
Yaralamali,3/24/2019,3,bahar,15,KOCASINAN,SEKER,ZUHAL CD.,,1,2,52/1-a,Yandan carpma,Asfalt,2,Var,30,Motosiklet,2003,erkek,ILKOKUL,22
Yaralamali,3/24/2019,3,bahar,23,MELIKGAZI,FATIH,KADIR HAS BULV.,,7,2,56/1-c,Arkadan carpma,Asfalt,3,Var,50,Otomobil,1999,erkek,LISE VE DENGI OKUL,6
Yaralamali,3/25/2019,3,bahar,0,MELIKGAZI,GESI FATIH,YUNUS EMRE 2. SK.,,2,1,52/1-a,Engel/Cisim ile carpisma,Asfalt,2,Var,50,Otomobil,2004,erkek,LISE VE DENGI OKUL,17
Yaralamali,3/25/2019,3,bahar,4,KOCASINAN,MITHATPASA,ALIC SK.,,1,1,52/1-b,Engel/Cisim ile carpisma,Stabilize,1,Var,30,Kamyonet,2007,erkek,LISE VE DENGI OKUL,14
Yaralamali,3/25/2019,3,bahar,8,MELIKGAZI,MIMARSINAN,7 SK.,,2,2,47/1-c,Yandan carpma,Asfalt,2,Var,50,Otomobil,1992,erkek,LISE VE DENGI OKUL,11
Yaralamali,3/25/2019,3,bahar,12,MELIKGAZI,ERENKOY,TALAS BULV.,,2,2,46/2-c,Yayaya carpma,Asfalt,3,Var,50,Kamyonet,2012,erkek,LISE VE DENGI OKUL,9
Yaralamali,3/25/2019,3,bahar,12,MELIKGAZI,ALPASLAN,ORG. ESREF BITLIS BULV.,,2,3,52/1-b,Park etmis araca carpma,Asfalt,2,Var,50,Otomobil,2011,kadin,2 YIL SURELI YUKSEK,17
Yaralamali,3/25/2019,3,bahar,17,KOCASINAN,GEVHER NESIBE,ATATURK BULV.,,1,2,52/1-c,Arkadan carpma,Asfalt,2,Var,50,Kamyonet,2010,erkek,ILKOKUL,0
